Source IP,total_flows,anomaly_flows,mean_score,min_score,unique_dest,bytes_sent,bytes_received,first_seen,last_seen,anomaly_ratio,active_duration,ratio_norm,flow_norm,risk_score,apt_flag
 192.168.200.76 ,7,0,-0.05819125892986172,-0.09693406519405412,7,91882,86589,2025-01-01 04:03:12,2025-01-01 04:17:19,0.0,847.0,0.0,0.0,0.0,0
 192.168.200.85 ,6,2,-0.07595638682247108,-0.13410712506657407,6,99863,81236,2025-01-01 08:17:52,2025-01-01 08:23:42,0.3333333333333333,350.0,0.33333300000033333,0.08333332986111125,0.2583330989585667,0
 192.168.200.88 ,33,0,0.07477374907551256,0.03360990223427207,1,4679,3069,2025-01-01 22:25:07,2025-01-01 22:55:07,0.0,1800.0,0.0,0.0,0.0,0
 192.168.200.95 ,5,0,-0.058793987821871105,-0.08868202933942426,5,80302,49605,2025-01-01 07:15:04,2025-01-01 07:16:54,0.0,110.0,0.0,0.0,0.0,0
 192.168.201.13 ,22,1,-0.06054854102783309,-0.1263575550614493,22,365293,188491,2025-01-01 19:09:17,2025-01-01 19:33:15,0.045454545454545456,1438.0,0.04545450000004546,0.041666664930555625,0.0443181494791985,0
 192.168.201.154,58,0,0.08691945540883127,-0.02450051145524834,58,5932,0,2025-01-01 23:32:22,2025-01-01 23:33:17,0.0,55.0,0.0,0.0,0.0,0
 192.168.201.161,8,2,-0.08888018491645573,-0.25853828311260074,8,4790330,3923128,2025-01-01 12:40:26,2025-01-01 12:45:43,0.25,317.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.201.164,3,1,-0.12488941780794967,-0.2354060101973885,3,4831953,285555,2025-01-01 23:47:50,2025-01-01 23:55:54,0.3333333333333333,484.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.201.166,9,1,-0.07351781132706256,-0.2447650946440728,9,1849351,1100180,2025-01-01 04:25:44,2025-01-01 04:29:27,0.1111111111111111,223.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.201.183,10,2,-0.06882465663408507,-0.1993278918305419,10,480744,806529,2025-01-01 15:07:37,2025-01-01 15:23:12,0.2,935.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.201.193,33,0,0.07766195156290905,0.048363553879724075,1,4899,2900,2025-01-01 07:17:00,2025-01-01 07:46:00,0.0,1740.0,0.0,0.0,0.0,0
 192.168.201.207,10,5,-0.11373248023918185,-0.26512861879680794,10,5087258,9559391,2025-01-01 18:44:05,2025-01-01 19:15:42,0.5,1897.0,0.49999950000050003,0.20833332465277812,0.41249964739618344,1
 192.168.201.214,26,0,0.07906789040565187,0.04549316822372501,1,3583,2019,2025-01-01 00:24:17,2025-01-01 00:47:17,0.0,1380.0,0.0,0.0,0.0,0
 192.168.201.228,5,2,-0.0824703172336874,-0.11042110072649358,5,101448,78406,2025-01-01 17:33:26,2025-01-01 17:42:28,0.4,542.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.201.28 ,9,3,-0.12965556612803145,-0.2522263439227749,9,8800315,9245402,2025-01-01 04:49:14,2025-01-01 05:02:07,0.3333333333333333,773.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.201.39 ,3,1,-0.1169877464762652,-0.2458222588528124,3,4194025,2685172,2025-01-01 01:54:12,2025-01-01 01:56:17,0.3333333333333333,125.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.201.85 ,5,1,-0.05117712287606211,-0.09815822072678959,5,73366,87420,2025-01-01 07:40:47,2025-01-01 07:51:25,0.2,638.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.202.101,6,1,-0.08699044504974675,-0.2532495620104803,6,4677846,3446816,2025-01-01 12:26:27,2025-01-01 12:36:29,0.16666666666666666,602.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.202.102,4,1,-0.06085557364291283,-0.12641979116994406,4,52237,71737,2025-01-01 06:08:13,2025-01-01 06:11:09,0.25,176.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.202.123,5,0,-0.03817000578560226,-0.06153723462312721,5,80603,48958,2025-01-01 19:30:58,2025-01-01 19:36:20,0.0,322.0,0.0,0.0,0.0,0
 192.168.202.41 ,33,0,0.0729417429704484,0.04757846134284871,1,5022,3065,2025-01-01 04:51:36,2025-01-01 05:21:36,0.0,1800.0,0.0,0.0,0.0,0
 192.168.202.47 ,24,23,-0.13175892180307838,-0.16284992850600655,1,2674922,69261,2025-01-01 08:59:51,2025-01-01 09:50:41,0.9583333333333334,3050.0,0.9583323750009585,0.9583332934027794,0.9583326505215046,1
 192.168.202.6  ,4,3,-0.14292777818131397,-0.24695510306504087,4,3703257,1764687,2025-01-01 01:21:15,2025-01-01 01:34:41,0.75,806.0,0.7499992500007501,0.12499999479166687,0.5624994734380251,1
 192.168.202.72 ,8,2,-0.09357150776164257,-0.2640047964747406,8,1354172,3377080,2025-01-01 21:15:44,2025-01-01 21:26:32,0.25,648.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.202.94 ,20,7,-0.08228917118842753,-0.24455269085223508,20,2169237,2661093,2025-01-01 10:31:18,2025-01-01 10:52:23,0.35,1265.0,0.34999965000035,0.2916666545138894,0.3324997513544118,0
 192.168.203.1  ,35,0,0.0711530688006597,-0.03891324154639264,35,3853,0,2025-01-01 05:47:57,2025-01-01 05:48:49,0.0,52.0,0.0,0.0,0.0,0
 192.168.203.105,28,0,0.0760347211056033,0.030390065060240667,1,4071,2382,2025-01-01 01:26:01,2025-01-01 01:47:01,0.0,1260.0,0.0,0.0,0.0,0
 192.168.203.117,3,0,-0.030289877410858423,-0.06069791021235249,3,35648,49990,2025-01-01 08:34:54,2025-01-01 08:35:57,0.0,63.0,0.0,0.0,0.0,0
 192.168.203.119,31,1,0.03252951800780738,-0.23906530907340162,11,770708,2479424,2025-01-01 07:29:25,2025-01-01 15:19:38,0.03225806451612903,28213.0,0.03225803225809678,0.041666664930555625,0.035080622059834435,0
 192.168.203.174,10,2,-0.07584268398709197,-0.23961489698260996,10,278644,5015860,2025-01-01 00:30:20,2025-01-01 00:45:21,0.2,901.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.203.190,8,3,-0.10854341270204666,-0.2500461893913667,8,5100405,3295367,2025-01-01 13:04:56,2025-01-01 13:21:14,0.375,978.0,0.37499962500037504,0.12499999479166687,0.2999997359377626,0
 192.168.203.200,4,0,-0.07140547805557879,-0.08470776443797412,4,80605,83161,2025-01-01 15:50:25,2025-01-01 15:57:06,0.0,401.0,0.0,0.0,0.0,0
 192.168.203.210,10,1,-0.06055398568792654,-0.10534965658924078,10,165497,208566,2025-01-01 21:30:14,2025-01-01 21:51:54,0.1,1300.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.203.219,16,14,-0.1315061778570425,-0.1647070181638831,1,2160026,46768,2025-01-01 02:00:13,2025-01-01 02:15:07,0.875,894.0,0.8749991250008751,0.5833333090277788,0.7874993802089462,1
 192.168.203.231,9,3,-0.08941030047215247,-0.2505975961556739,9,2192118,4800353,2025-01-01 19:00:52,2025-01-01 19:16:59,0.3333333333333333,967.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.203.24 ,4,0,-0.06503949880652415,-0.09690192008719112,4,54612,58129,2025-01-01 19:18:43,2025-01-01 19:24:47,0.0,364.0,0.0,0.0,0.0,0
 192.168.203.4  ,7,4,-0.15876440588372245,-0.2607845770287075,7,13884575,7158170,2025-01-01 01:22:41,2025-01-01 01:34:31,0.5714285714285714,710.0,0.5714280000005715,0.1666666597222225,0.4499995979170668,1
 192.168.203.41 ,8,3,-0.10344389693203952,-0.26525490514479844,8,3877441,2162117,2025-01-01 16:32:38,2025-01-01 16:39:49,0.375,431.0,0.37499962500037504,0.12499999479166687,0.2999997359377626,0
 192.168.203.58 ,4,1,-0.07046512451034626,-0.12833652520662664,4,59417,42709,2025-01-01 09:18:08,2025-01-01 09:22:45,0.25,277.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.203.78 ,4,2,-0.1139914719183304,-0.2388539207578635,4,3466974,754454,2025-01-01 06:41:31,2025-01-01 06:44:53,0.5,202.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.203.82 ,6,2,-0.0864150397045607,-0.2535664120141591,6,2123887,2112614,2025-01-01 02:33:49,2025-01-01 02:37:02,0.3333333333333333,193.0,0.33333300000033333,0.08333332986111125,0.2583330989585667,0
 192.168.203.92 ,4,0,-0.029543202308605326,-0.06531316856726066,4,42430,37859,2025-01-01 08:15:23,2025-01-01 08:16:05,0.0,42.0,0.0,0.0,0.0,0
 192.168.204.101,5,2,-0.13533622747547291,-0.2385981393558928,5,1855002,3198383,2025-01-01 14:22:12,2025-01-01 14:23:30,0.4,78.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.204.104,24,23,-0.13844089204470952,-0.1620994294511845,1,3403951,62058,2025-01-01 06:51:31,2025-01-01 07:42:32,0.9583333333333334,3061.0,0.9583323750009585,0.9583332934027794,0.9583326505215046,1
 192.168.204.118,7,1,-0.08868075547091381,-0.25578975343513644,7,4682451,4148615,2025-01-01 19:29:58,2025-01-01 19:40:02,0.14285714285714285,604.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.204.129,6,1,-0.05861941670775409,-0.13054254455020575,6,86648,55041,2025-01-01 12:21:37,2025-01-01 12:28:24,0.16666666666666666,407.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.204.137,6,2,-0.09541800876339261,-0.25788011372197694,6,3210376,3096784,2025-01-01 13:11:08,2025-01-01 13:24:04,0.3333333333333333,776.0,0.33333300000033333,0.08333332986111125,0.2583330989585667,0
 192.168.204.139,8,1,-0.064348610640257,-0.11306052115259402,8,133950,85688,2025-01-01 08:24:03,2025-01-01 08:31:51,0.125,468.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.204.149,31,7,-0.07303427386152468,-0.24878365215472265,31,5312740,6452573,2025-01-01 03:05:44,2025-01-01 03:53:23,0.22580645161290322,2859.0,0.22580622580667742,0.2916666545138894,0.245564354418841,0
 192.168.204.164,3,2,-0.15643394291870694,-0.2636605951717963,3,1221768,1930875,2025-01-01 18:59:26,2025-01-01 19:04:10,0.6666666666666666,284.0,0.6666660000006667,0.08333332986111125,0.49166619895880004,1
 192.168.204.166,31,0,0.07472891755211906,0.030551987854314455,1,4579,2366,2025-01-01 01:42:20,2025-01-01 02:08:20,0.0,1560.0,0.0,0.0,0.0,0
 192.168.204.176,21,20,-0.13681395618687653,-0.17232853769576473,1,2688496,55938,2025-01-01 22:43:28,2025-01-01 23:21:19,0.9523809523809523,2271.0,0.9523800000009524,0.8333332986111125,0.9166659895840004,1
 192.168.204.187,8,1,-0.07935797570748558,-0.25874777781792824,8,3904298,1430069,2025-01-01 11:57:43,2025-01-01 12:15:37,0.125,1074.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.204.202,8,2,-0.08962339456053192,-0.24784086961891882,8,2243398,1455038,2025-01-01 12:32:39,2025-01-01 12:52:11,0.25,1172.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.204.204,10,2,-0.0672472874948933,-0.13671062943785062,10,133218,144493,2025-01-01 02:52:38,2025-01-01 03:04:13,0.2,695.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.204.210,37,0,0.07172455240814447,0.04722770273852528,1,5295,3215,2025-01-01 09:25:29,2025-01-01 09:57:29,0.0,1920.0,0.0,0.0,0.0,0
 192.168.204.213,12,4,-0.09958731077822917,-0.2476550476836532,12,4373652,5607916,2025-01-01 10:48:44,2025-01-01 11:54:49,0.3333333333333333,3965.0,0.33333300000033333,0.1666666597222225,0.2833330979169001,0
 192.168.204.233,6,1,-0.06573435549764074,-0.13136994652434042,6,73034,106093,2025-01-01 15:17:35,2025-01-01 15:30:10,0.16666666666666666,755.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.204.31 ,8,0,-0.034881518357486735,-0.08964939858498255,8,91730,127161,2025-01-01 14:32:42,2025-01-01 14:47:24,0.0,882.0,0.0,0.0,0.0,0
 192.168.204.4  ,3,2,-0.09621336175744873,-0.12317342635987871,3,57768,54511,2025-01-01 22:25:05,2025-01-01 22:29:41,0.6666666666666666,276.0,0.6666660000006667,0.08333332986111125,0.49166619895880004,1
 192.168.204.70 ,9,2,-0.08187590963067931,-0.25304765767515847,9,1238292,3598711,2025-01-01 10:03:58,2025-01-01 10:08:14,0.2222222222222222,256.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.204.80 ,8,1,-0.05249466269127637,-0.10930249788948654,8,124981,132911,2025-01-01 01:11:48,2025-01-01 01:36:31,0.125,1483.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.204.99 ,6,0,-0.05003853908013476,-0.09050626550294638,6,77894,48943,2025-01-01 22:46:14,2025-01-01 22:51:02,0.0,288.0,0.0,0.0,0.0,0
 192.168.205.101,6,1,-0.0678959673079902,-0.23577483416493328,6,1926468,657581,2025-01-01 23:09:15,2025-01-01 23:31:51,0.16666666666666666,1356.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.205.11 ,6,0,-0.047540759680190094,-0.05860526481189743,6,82398,90865,2025-01-01 13:28:23,2025-01-01 13:36:56,0.0,513.0,0.0,0.0,0.0,0
 192.168.205.120,6,2,-0.09320612901395504,-0.2514259622504261,6,4285760,3031816,2025-01-01 00:45:22,2025-01-01 00:57:27,0.3333333333333333,725.0,0.33333300000033333,0.08333332986111125,0.2583330989585667,0
 192.168.205.125,10,3,-0.06995349045046055,-0.1518597851672423,10,148198,96044,2025-01-01 00:42:22,2025-01-01 01:00:22,0.3,1080.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.205.147,6,1,-0.08189484657720279,-0.13601959313886025,6,127380,65261,2025-01-01 23:28:00,2025-01-01 23:29:00,0.16666666666666666,60.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.205.152,10,3,-0.07919566335199597,-0.24647488693576258,10,1170951,6657335,2025-01-01 16:39:28,2025-01-01 16:56:09,0.3,1001.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.205.163,7,2,-0.07485195197429106,-0.2555824148822685,7,3701027,4544135,2025-01-01 07:38:42,2025-01-01 07:50:45,0.2857142857142857,723.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.205.17 ,18,7,-0.08183290268115383,-0.245718920974634,18,753460,1278516,2025-01-01 18:45:40,2025-01-01 19:15:00,0.3888888888888889,1760.0,0.38888850000038894,0.2916666545138894,0.35972194635443905,0
 192.168.205.184,19,15,-0.13037135931317692,-0.16064349515199738,1,2513282,43101,2025-01-01 17:04:35,2025-01-01 17:24:03,0.7894736842105263,1168.0,0.7894728947376316,0.6249999739583344,0.7401310185038424,1
 192.168.205.194,7,1,-0.07270851507949448,-0.13659411724945647,7,109736,64933,2025-01-01 05:43:25,2025-01-01 05:49:54,0.14285714285714285,389.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.205.198,9,4,-0.09624133480389731,-0.24805153313466521,9,791003,3910813,2025-01-01 22:16:51,2025-01-01 22:30:31,0.4444444444444444,820.0,0.4444440000004445,0.1666666597222225,0.36111079791697787,0
 192.168.205.2  ,10,10,-0.14454849087972507,-0.1740161503635782,1,1400255,26780,2025-01-01 23:43:59,2025-01-01 23:55:31,1.0,692.0,0.9999990000010001,0.41666664930555625,0.8249992947923669,1
 192.168.205.211,4,0,-0.07265593566975159,-0.09530108083121414,4,74014,61026,2025-01-01 03:46:53,2025-01-01 03:48:18,0.0,85.0,0.0,0.0,0.0,0
 192.168.205.221,4,1,-0.11236854556524437,-0.2524020175124829,4,4227460,3687844,2025-01-01 13:38:14,2025-01-01 13:42:53,0.25,279.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.205.232,3,1,-0.10907673277181162,-0.23709134640806095,3,1628661,2487287,2025-01-01 17:56:28,2025-01-01 18:03:03,0.3333333333333333,395.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.205.28 ,8,2,-0.09407793497395889,-0.24888638199397384,8,4291020,2577792,2025-01-01 13:42:10,2025-01-01 13:53:29,0.25,679.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.205.43 ,10,3,-0.07530739903066401,-0.1968602150189156,10,917982,351233,2025-01-01 10:02:42,2025-01-01 10:25:05,0.3,1343.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.205.67 ,29,0,0.07664895316320722,0.029512593873225024,1,4184,2800,2025-01-01 16:35:35,2025-01-01 17:01:35,0.0,1560.0,0.0,0.0,0.0,0
 192.168.205.72 ,5,2,-0.0879082481463553,-0.13207846837266224,5,103208,77504,2025-01-01 19:26:57,2025-01-01 19:39:12,0.4,735.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.205.81 ,8,4,-0.10234104266264699,-0.2298077975862689,8,419229,3368448,2025-01-01 04:22:28,2025-01-01 04:34:54,0.5,746.0,0.49999950000050003,0.1666666597222225,0.39999964791701675,0
 192.168.206.110,11,11,-0.14154886193775704,-0.16664754264907689,1,1456720,31860,2025-01-01 03:29:52,2025-01-01 03:45:18,1.0,926.0,0.9999990000010001,0.4583333142361119,0.8374992942715336,1
 192.168.206.152,8,0,-0.04238985872110536,-0.07803294019397045,8,132152,83165,2025-01-01 03:16:54,2025-01-01 03:22:41,0.0,347.0,0.0,0.0,0.0,0
 192.168.206.185,7,3,-0.114330040240864,-0.24930883732340914,7,8365027,5051369,2025-01-01 09:31:39,2025-01-01 09:50:58,0.42857142857142855,1159.0,0.4285710000004286,0.12499999479166687,0.33749969843780003,0
 192.168.206.188,3,1,-0.06814780229254276,-0.2599111643085965,3,2835585,1142478,2025-01-01 03:32:36,2025-01-01 03:40:38,0.3333333333333333,482.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.206.202,7,1,-0.07416588347798732,-0.26014079858749617,7,2926663,4335468,2025-01-01 14:25:16,2025-01-01 14:29:27,0.14285714285714285,251.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.206.221,4,2,-0.157828278814605,-0.2585808415214682,4,7581319,4553000,2025-01-01 09:24:31,2025-01-01 09:26:29,0.5,118.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.206.222,10,1,-0.060684331476224485,-0.11833543034335436,10,155247,141319,2025-01-01 06:49:58,2025-01-01 07:03:18,0.1,800.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.206.23 ,5,0,-0.04905042108088964,-0.08549825140277478,5,68755,82554,2025-01-01 22:29:05,2025-01-01 22:45:58,0.0,1013.0,0.0,0.0,0.0,0
 192.168.206.234,6,0,-0.04228302838263687,-0.0791057537169686,6,89309,103748,2025-01-01 13:20:00,2025-01-01 13:24:46,0.0,286.0,0.0,0.0,0.0,0
 192.168.206.244,6,1,-0.07364064477590543,-0.1487179660664485,6,126887,79864,2025-01-01 12:49:08,2025-01-01 12:59:01,0.16666666666666666,593.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.206.29 ,17,16,-0.13413531486115868,-0.16828018035510306,1,2041575,40311,2025-01-01 21:04:09,2025-01-01 21:36:44,0.9411764705882353,1955.0,0.941175529412706,0.66666663888889,0.8588228622555611,1
 192.168.206.39 ,6,1,-0.06598746853813331,-0.11698849080129559,6,111884,116775,2025-01-01 05:06:30,2025-01-01 05:19:31,0.16666666666666666,781.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.206.4  ,9,3,-0.08350710827162304,-0.2584122879305377,9,3115040,7185951,2025-01-01 20:54:43,2025-01-01 21:04:16,0.3333333333333333,573.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.206.60 ,4,2,-0.062117419372689164,-0.13007623416209613,4,37936,18402,2025-01-01 10:23:52,2025-01-01 10:31:53,0.5,481.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.206.63 ,9,2,-0.05422572884038003,-0.10635510224086919,9,119195,143363,2025-01-01 09:38:36,2025-01-01 09:48:18,0.2222222222222222,582.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.206.82 ,10,2,-0.08889680582065934,-0.25275389129516723,10,4453019,4700162,2025-01-01 10:41:50,2025-01-01 10:58:58,0.2,1028.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.207.110,9,2,-0.08453979744294615,-0.23196420077741997,9,336724,4770465,2025-01-01 17:18:54,2025-01-01 17:29:52,0.2222222222222222,658.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.207.146,9,4,-0.10273450598810853,-0.25510501557582876,9,6464103,4811935,2025-01-01 21:32:01,2025-01-01 21:49:29,0.4444444444444444,1048.0,0.4444440000004445,0.1666666597222225,0.36111079791697787,0
 192.168.207.15 ,8,2,-0.07953474638513268,-0.23714130260274713,8,847489,1017034,2025-01-01 20:57:17,2025-01-01 21:09:21,0.25,724.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.207.170,10,0,-0.046926431758002166,-0.0835467096633572,10,101560,118551,2025-01-01 15:19:20,2025-01-01 15:24:46,0.0,326.0,0.0,0.0,0.0,0
 192.168.207.18 ,5,2,-0.10373348295618556,-0.2503852890816174,5,4029404,5016388,2025-01-01 01:20:07,2025-01-01 01:26:49,0.4,402.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.207.215,7,2,-0.10874874969856681,-0.24902518815392183,7,9323120,5878721,2025-01-01 04:10:09,2025-01-01 04:26:47,0.2857142857142857,998.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.207.225,10,4,-0.10662473530472623,-0.24388576497875236,10,1722485,2733676,2025-01-01 21:44:55,2025-01-01 21:54:03,0.4,548.0,0.3999996000004001,0.1666666597222225,0.3299997179169468,0
 192.168.207.241,7,2,-0.0673540981238004,-0.11576531957272129,7,101781,72401,2025-01-01 05:45:04,2025-01-01 05:49:02,0.2857142857142857,238.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.207.25 ,3,2,-0.18123119415735492,-0.2393172885814786,3,483602,5704157,2025-01-01 23:14:21,2025-01-01 23:17:17,0.6666666666666666,176.0,0.6666660000006667,0.08333332986111125,0.49166619895880004,1
 192.168.207.252,9,3,-0.11594751617470164,-0.2626675347678279,9,7584638,11019346,2025-01-01 10:40:47,2025-01-01 10:59:15,0.3333333333333333,1108.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.207.4  ,3,0,-0.04829951948228769,-0.07001872594302738,3,49714,45686,2025-01-01 16:19:38,2025-01-01 16:25:05,0.0,327.0,0.0,0.0,0.0,0
 192.168.207.87 ,5,0,-0.06623564704933856,-0.08582187644746997,5,78633,46463,2025-01-01 03:08:17,2025-01-01 03:17:19,0.0,542.0,0.0,0.0,0.0,0
